City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Bucharest,UberX,COMPLETED,2023-01-12 06:03:36 +0000 UTC,2023-01-12 06:06:46 +0000 UTC,44.435364,26.125334,"Str. Popa Nan 62, București 030167, Romania",2023-01-12 06:49:23 +0000 UTC,44.493137,26.12599,"Pipera, Voluntari 077190, Romania",4.64,27.9,RON
Bucharest,Select,COMPLETED,2023-01-11 10:08:50 +0000 UTC,2023-01-11 10:10:56 +0000 UTC,44.43536,26.12532,"Bucharest, Romania",2023-01-11 10:19:33 +0000 UTC,44.4385,26.10814,"S.da Italiană 16, București 030167, Romania",1.12,16.65,RON
Bucharest,Select,COMPLETED,2023-01-10 22:12:29 +0000 UTC,2023-01-10 22:16:41 +0000 UTC,44.418167,26.145441,"Bulevardul Camil Ressu 23, București 031735, Romania",2023-01-10 22:20:50 +0000 UTC,44.435287,26.12614,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.63,18,RON
Bucharest,Select,CANCELED,2023-01-10 16:06:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42824,26.141779,"Bloc O4, Strada Gheorghe Petrașcu 4, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.42827833,26.14235663,"Strada Rodul Pământului 4, București 031585, Romania",0,0,RON
Bucharest,Select,COMPLETED,2023-01-08 09:14:51 +0000 UTC,2023-01-08 09:19:06 +0000 UTC,44.426914,26.1346,"Strada Negoiu 1, București, Romania",2023-01-08 09:34:20 +0000 UTC,44.368423,26.121471,"Drumul Binelui 51-61, București 042151, Romania",4.71,27.74,RON
Bucharest,Select,COMPLETED,2023-01-07 20:11:57 +0000 UTC,2023-01-07 20:13:56 +0000 UTC,44.43439,26.08968,"Bulevardul Schitu Măgureanu 3, București 030167, Romania",2023-01-07 20:22:42 +0000 UTC,44.435265,26.125666,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2.15,20,RON
Bucharest,Select,COMPLETED,2023-01-07 09:14:49 +0000 UTC,2023-01-07 09:16:46 +0000 UTC,44.435387,26.125381,"Str. Popa Nan 62, București 030167, Romania",2023-01-07 09:27:04 +0000 UTC,44.46178,26.0948,"Strada Locotenent Aviator Radu Beller 13, București 011701, Romania",2.87,22.51,RON
Bucharest,Select,COMPLETED,2023-01-06 06:58:41 +0000 UTC,2023-01-06 07:03:50 +0000 UTC,44.435387,26.125256,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2023-01-06 07:11:35 +0000 UTC,44.42027,26.148232,"Str. Liviu Rebreanu 4, București 031749, Romania",2.52,20,RON
Bucharest,UberX,COMPLETED,2023-01-02 17:22:58 +0000 UTC,2023-01-02 17:25:00 +0000 UTC,44.362015,26.115084,"Drumul Binelui 246, București 042152, Romania",2023-01-02 17:44:02 +0000 UTC,44.435234,26.12541,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",6.31,25.99,RON
Bucharest,Select,CANCELED,2023-01-02 13:01:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.396244,26.114777,"Șoseaua Olteniței 49, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.39474499,26.118734,"Șoseaua Olteniței 78, București, Romania",0,0,RON
Bucharest,UberX,CANCELED,2023-01-01 13:26:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.434277,26.079824,"Splaiul Independenței 103, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.43427634,26.0798254,"Splaiul Independenței 103, București, Romania",0,0,RON
Bucharest,Select,COMPLETED,2022-12-31 11:23:53 +0000 UTC,2022-12-31 11:29:57 +0000 UTC,44.435303,26.125612,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-12-31 11:47:48 +0000 UTC,44.407757,26.205301,"Bulevardul Theodor Pallady 57, București 032266, Romania",6.03,35.21,RON
Bucharest,Select,COMPLETED,2022-12-30 19:08:55 +0000 UTC,2022-12-30 19:10:41 +0000 UTC,44.431927,26.097158,"Calea Victoriei 10, București 030167, Romania",2022-12-30 19:17:05 +0000 UTC,44.435257,26.125572,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.83,18.5,RON
Bucharest,Select,COMPLETED,2022-12-30 16:10:57 +0000 UTC,2022-12-30 16:15:58 +0000 UTC,44.42156,26.12686,"Calea Vitan 55-59, București 031282, Romania",2022-12-30 16:24:16 +0000 UTC,44.42901,26.1032,"Bulevardul Ion C. Brătianu 44, București 030167, Romania",1.88,20,RON
Bucharest,Select,COMPLETED,2022-12-30 15:44:50 +0000 UTC,2022-12-30 15:45:55 +0000 UTC,44.435253,26.094767,"Strada Ion Brezoianu 20, București 030167, Romania",2022-12-30 15:57:07 +0000 UTC,44.41989,26.12608,"Calea Vitan 55-59, București 031282, Romania",3,22.18,RON
Bucharest,Select,COMPLETED,2022-12-29 16:02:06 +0000 UTC,2022-12-29 16:04:03 +0000 UTC,44.46794,26.08947,"Bulevardul Primăverii nr.19, București, Romania",2022-12-29 16:17:47 +0000 UTC,44.435246,26.125624,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",3.53,30.25,RON
Bucharest,Select,COMPLETED,2022-12-29 10:38:00 +0000 UTC,2022-12-29 10:41:51 +0000 UTC,44.434864,26.125336,"Str. Popa Nan 64, București 030167, Romania",2022-12-29 10:45:26 +0000 UTC,44.426968,26.134506,"Strada Negoiu 1, București, Romania",0.93,18.5,RON
Bucharest,Select,COMPLETED,2022-12-28 16:28:52 +0000 UTC,2022-12-28 16:34:21 +0000 UTC,44.461594,26.095432,"Strada George Călinescu 5a, București 11693, Romania",2022-12-28 16:48:31 +0000 UTC,44.43523,26.125795,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",3.25,27.47,RON
Bucharest,Select,COMPLETED,2022-12-28 14:46:44 +0000 UTC,2022-12-28 14:52:37 +0000 UTC,44.421642,26.131042,"Strada Brăilița 88, București 000000, Romania",2022-12-28 15:10:43 +0000 UTC,44.455967,26.096914,"Calea Dorobanți 126-130, București 010577, Romania",3.97,31.91,RON
Bucharest,Select,COMPLETED,2022-12-28 10:33:06 +0000 UTC,2022-12-28 10:38:00 +0000 UTC,44.45897,26.09504,"Calea Dorobanți 167, București, Romania",2022-12-28 10:48:08 +0000 UTC,44.435307,26.125742,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2.73,18.85,RON
Bucharest,Select,COMPLETED,2022-12-28 08:55:55 +0000 UTC,2022-12-28 08:58:58 +0000 UTC,44.43532,26.12544,"Bucharest, Romania",2022-12-28 09:13:15 +0000 UTC,44.46433,26.095758,"Strada Locotenent Aviator Radu Beller 54, București 014044, Romania",3.49,23.06,RON
Bucharest,UberX,COMPLETED,2022-12-27 20:42:49 +0000 UTC,2022-12-27 20:46:45 +0000 UTC,44.36212,26.11515,"Drumul Binelui 246, București 042152, Romania",2022-12-27 21:01:30 +0000 UTC,44.43529,26.1256,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",5.79,31.07,RON
Bucharest,UberX,COMPLETED,2022-12-26 18:50:55 +0000 UTC,2022-12-26 18:55:20 +0000 UTC,44.569572,26.076712,"Unnamed Road, Otopeni 075100, Romania",2022-12-26 19:21:42 +0000 UTC,44.43523,26.12564,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",12.52,79.21,RON
Cluj,UberX,COMPLETED,2022-12-26 09:20:04 +0000 UTC,2022-12-26 09:23:34 +0000 UTC,46.78409,23.58697,"Cluj-Napoca, Romania",2022-12-26 09:28:23 +0000 UTC,46.77271,23.58905,"Strada Regele Ferdinand 22-26, Cluj-Napoca 400110, Romania",1.44,25,RON
Cluj,UberX,COMPLETED,2022-12-24 15:17:22 +0000 UTC,2022-12-24 15:21:42 +0000 UTC,46.77182,23.625204,"Strada Alexandru Vaida Voevod 53B, Cluj-Napoca 400436, Romania",2022-12-24 15:30:04 +0000 UTC,46.77124,23.588327,"Strada Virgil Fulicea 3, Cluj-Napoca 400022, Romania",2.34,13.7,RON
Cluj,UberX,COMPLETED,2022-12-24 12:23:44 +0000 UTC,2022-12-24 12:31:12 +0000 UTC,46.79315,23.628067,"Str. Fabricii de Zahăr 167, Cluj-Napoca 400394, Romania",2022-12-24 12:40:37 +0000 UTC,46.771935,23.62531,"Strada Alexandru Vaida Voevod 53B, Cluj-Napoca 400436, Romania",3.26,16.59,RON
Cluj,UberX,COMPLETED,2022-12-24 11:01:55 +0000 UTC,2022-12-24 11:04:14 +0000 UTC,46.76961,23.592686,"Bulevardul Eroilor 8, Cluj-Napoca 400394, Romania",2022-12-24 11:15:32 +0000 UTC,46.79305,23.627064,"Str. Fabricii de Zahăr 165, Cluj-Napoca 400394, Romania",3.75,27.68,RON
Cluj,UberX,COMPLETED,2022-12-23 19:16:14 +0000 UTC,2022-12-23 19:19:56 +0000 UTC,46.78185,23.68818,"Strada Octavian Goga, Cluj-Napoca 400269, Romania",2022-12-23 19:31:19 +0000 UTC,46.77027,23.58845,"Strada Virgil Fulicea 3, Cluj-Napoca 400022, Romania",5.09,26.94,RON
Bucharest,UberX,COMPLETED,2022-12-23 14:16:37 +0000 UTC,2022-12-23 14:24:59 +0000 UTC,44.43525,26.125618,"Strada Țepeș Vodă 66, București 030167, Romania",2022-12-23 14:55:37 +0000 UTC,44.571102,26.076893,"075100 Otopeni, Romania",12.36,70.6,RON
Bucharest,UberX,COMPLETED,2022-12-22 20:25:38 +0000 UTC,2022-12-22 20:31:40 +0000 UTC,44.362293,26.115387,"Drumul Binelui 244, București, Romania",2022-12-22 20:51:02 +0000 UTC,44.435238,26.125633,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",5.75,23.39,RON
Bucharest,UberX,CANCELED,2022-12-22 17:25:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44471,26.13949,"Șoseaua Pantelimon 101, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.44542229,26.13588667,"Șoseaua Pantelimon 39, București, Romania",0,0,RON
Bucharest,Select,COMPLETED,2022-12-22 15:24:14 +0000 UTC,2022-12-22 15:28:06 +0000 UTC,44.43527,26.12558,"Strada Țepeș Vodă 66-72, București 030167, Romania",2022-12-22 15:37:43 +0000 UTC,44.45174,26.12049,"Șoseaua Ștefan cel Mare 234, București 020163, Romania",2.03,30.6,RON
Bucharest,UberX,CANCELED,2022-12-22 12:35:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44202,26.13962,"Șoseaua Iancului 19, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.44202352,26.13962018,"Șoseaua Iancului 19, București, Romania",0,0,RON
Bucharest,UberX,CANCELED,2022-12-21 10:22:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.442017,26.06015,"Bulevardul Doina Cornea 2, București 061344, Romania",1970-01-01 00:00:00 +0000 UTC,44.43999422,26.05800307,"Bulevardul Doina Cornea 2, București 061344, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-12-20 18:23:00 +0000 UTC,2022-12-20 18:32:38 +0000 UTC,44.442696,26.14992,"Bulevardul Pierre de Coubertin, București, Romania",2022-12-20 18:38:37 +0000 UTC,44.435387,26.12614,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.45,14.4,RON
Bucharest,UberX,CANCELED,2022-12-20 08:57:01 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.430428,26.124859,"Strada Valeriu Braniște 60A, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.43103755,26.12605059,"Str. Popa Nan 117, București, Romania",0,0,RON
Bucharest,Select,CANCELED,2022-12-19 15:14:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42318,26.111713,"Bulevardul Mircea Vodă 29, București 030669, Romania",1970-01-01 00:00:00 +0000 UTC,44.42571545,26.11195242,"Bucharest, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-12-19 13:26:46 +0000 UTC,2022-12-19 13:37:19 +0000 UTC,44.43421,26.04128,"Bulevardul Iuliu Maniu, București, Romania",2022-12-19 14:11:20 +0000 UTC,44.429493,26.13085,"Strada Învingătorilor 24, București 030922, Romania",5.06,36.89,RON
Bucharest,UberX,CANCELED,2022-12-19 05:53:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43363,26.082222,"Splaiul Independenței 99, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.43356562,26.08319163,"Splaiul Independenței 101, București, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-12-18 19:16:03 +0000 UTC,2022-12-18 19:23:02 +0000 UTC,44.42545,26.2091,"Strada Culesului 69, București, Romania",2022-12-18 19:39:17 +0000 UTC,44.43534,26.126,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",4.87,25.42,RON
Bucharest,UberX,COMPLETED,2022-12-18 09:00:33 +0000 UTC,2022-12-18 09:04:14 +0000 UTC,44.43535,26.125414,"Str. Popa Nan 62, București 030167, Romania",2022-12-18 09:16:45 +0000 UTC,44.462,26.094213,"Strada Locotenent Aviator Șerban Petrescu 8, București 011892, Romania",2.94,18.41,RON
Bucharest,Select,COMPLETED,2022-12-17 21:40:45 +0000 UTC,2022-12-17 21:43:55 +0000 UTC,44.428577,26.094595,"Strada Apolodor 3, București 030167, Romania",2022-12-17 21:50:17 +0000 UTC,44.435272,26.125662,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.74,20,RON
Bucharest,Select,CANCELED,2022-12-17 14:45:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.4209,26.10361,"Bucharest, Romania",1970-01-01 00:00:00 +0000 UTC,44.42096806,26.10364604,"Bucharest, Romania",0,0,RON
Bucharest,UberX,CANCELED,2022-12-17 14:43:27 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.452026,26.09744,"Strada Grigore Alexandrescu 95, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.45217073,26.09850907,"Strada Grigore Alexandrescu 106a, București 10627, Romania",0,0,RON
Bucharest,Select,COMPLETED,2022-12-16 21:01:21 +0000 UTC,2022-12-16 21:03:01 +0000 UTC,44.431248,26.096848,"Bucharest, Romania",2022-12-16 21:10:36 +0000 UTC,44.43532,26.125927,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.76,18.5,RON
Bucharest,UberX,CANCELED,2022-12-16 12:09:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
Bucharest,UberX,CANCELED,2022-12-16 06:58:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44265,26.114706,"Strada Silvestru 55, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.44263899,26.11470699,"Strada Silvestru 55, București 030167, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-12-16 05:56:06 +0000 UTC,2022-12-16 06:03:16 +0000 UTC,44.43524,26.125645,"Strada Țepeș Vodă 62, București 030167, Romania",2022-12-16 06:26:10 +0000 UTC,44.493137,26.125929,"Pipera, Voluntari 077190, Romania",4.98,43.09,RON
Bucharest,Select,CANCELED,2022-12-15 13:25:39 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.4401,26.092018,"Strada Știrbei Vodă 24, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.44015157,26.09210062,"Strada Știrbei Vodă 22, București 030167, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-12-15 11:07:53 +0000 UTC,2022-12-15 11:10:07 +0000 UTC,44.45911,26.094912,"Calea Dorobanți 167, București, Romania",2022-12-15 11:31:31 +0000 UTC,44.43995,26.10833,"UTI Business Center, Strada Vasile Lascăr 31, București 030167, Romania",2.06,16,RON
Bucharest,UberX,COMPLETED,2022-12-15 09:54:47 +0000 UTC,2022-12-15 10:00:43 +0000 UTC,44.44069,26.108576,"Strada Vasile Lascăr 33, București 030167, Romania",2022-12-15 10:16:18 +0000 UTC,44.462025,26.09422,"Strada Locotenent Aviator Șerban Petrescu 8, București 011892, Romania",1.94,17.6,RON
Bucharest,Select,COMPLETED,2022-12-14 08:45:02 +0000 UTC,2022-12-14 08:50:41 +0000 UTC,44.431957,26.137596,"Calea Călărași 319, București, Romania",2022-12-14 09:02:05 +0000 UTC,44.438507,26.108116,"S.da Italiană 16, București 030167, Romania",1.92,18.5,RON
Bucharest,UberX,COMPLETED,2022-12-14 07:51:47 +0000 UTC,2022-12-14 07:54:19 +0000 UTC,44.43501,26.125227,"Str. Popa Nan 64, București 030167, Romania",2022-12-14 07:58:50 +0000 UTC,44.432217,26.140354,"Intrarea Sectorului 1, București 030353, Romania",0.93,16,RON
Bucharest,UberX,CANCELED,2022-12-13 15:16:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.447247,26.095985,"E60 1, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.44724596,26.09598565,"E60 1, București 030167, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-12-12 12:47:48 +0000 UTC,2022-12-12 12:50:16 +0000 UTC,44.439945,26.108515,"Str. Batiștei 39, București 030167, Romania",2022-12-12 12:57:20 +0000 UTC,44.435257,26.125677,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.28,17.6,RON
Bucharest,Select,COMPLETED,2022-12-12 09:02:12 +0000 UTC,2022-12-12 09:05:52 +0000 UTC,44.435345,26.125416,"Str. Popa Nan 62, București 030167, Romania",2022-12-12 09:12:09 +0000 UTC,44.438538,26.108189,"S.da Italiană 16, București 030167, Romania",1.11,18.5,RON
Bucharest,Select,COMPLETED,2022-12-11 21:40:36 +0000 UTC,2022-12-11 21:42:56 +0000 UTC,44.418156,26.145485,"Bulevardul Camil Ressu 23, București 031735, Romania",2022-12-11 21:47:27 +0000 UTC,44.435303,26.125639,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.84,20,RON
Bucharest,Select,CANCELED,2022-12-11 21:37:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.420067,26.139488,"Intrarea Coșarului 1, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.42008543,26.13949275,"Intrarea Coșarului 1, București, Romania",0,0,RON
Bucharest,Select,COMPLETED,2022-12-11 15:57:21 +0000 UTC,2022-12-11 16:03:07 +0000 UTC,44.43533,26.12579,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-12-11 16:14:14 +0000 UTC,44.41893,26.14428,"Bulevardul Camil Ressu 21, București, Romania",2.08,22,RON
Bucharest,UberX,COMPLETED,2022-12-11 13:22:19 +0000 UTC,2022-12-11 13:27:59 +0000 UTC,44.445858,26.09159,"Bucharest, Romania",2022-12-11 13:44:17 +0000 UTC,44.43525,26.12566,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2.77,17.02,RON
Bucharest,UberX,COMPLETED,2022-12-11 09:14:34 +0000 UTC,2022-12-11 09:17:00 +0000 UTC,44.43522,26.125452,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-12-11 09:29:33 +0000 UTC,44.462063,26.09421,"Strada Locotenent Aviator Șerban Petrescu 8, București 011892, Romania",3.03,18.4,RON
Bucharest,Select,CANCELED,2022-12-09 15:38:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.435192,26.09807,"Strada Edgar Quinet 1, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.4348911,26.09900796,"Bulevardul Regina Elisabeta 16, București 030167, Romania",0,0,RON
Bucharest,UberX,CANCELED,2022-12-09 15:37:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.434704,26.112638,"Strada Mântuleasa 18, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.43335116,26.11173403,"Strada Zborului 12, București 030167, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-12-09 12:47:40 +0000 UTC,2022-12-09 12:54:01 +0000 UTC,44.43995,26.10839,"Str. Batiștei 39, București 030167, Romania",2022-12-09 13:10:40 +0000 UTC,44.42479,26.10621,"Strada Mihnea Vodă 7, București 030167, Romania",2.04,17.6,RON
Bucharest,UberX,CANCELED,2022-12-08 06:46:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42821,26.112041,"Bulevardul Mircea Vodă 26, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.42949903,26.11155379,"Bulevardul Mircea Vodă 22, București 030167, Romania",0,0,RON
Vienna,UberX,COMPLETED,2022-12-06 06:45:18 +0000 UTC,2022-12-06 07:01:27 +0000 UTC,48.2264,16.3603,"Althanstraße 5, 1090 Wien, Austria",2022-12-06 07:25:44 +0000 UTC,48.11987,16.56285,"1300 Schwechat, Austria",13.04,33.16,EUR
Bucharest,UberX,COMPLETED,2022-12-03 08:02:34 +0000 UTC,2022-12-03 08:07:05 +0000 UTC,44.435223,26.125443,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-12-03 08:33:54 +0000 UTC,44.570602,26.076944,"075100 Otopeni, Romania",12.06,56.82,RON
Bucharest,UberX,COMPLETED,2022-12-02 15:09:20 +0000 UTC,2022-12-02 15:13:39 +0000 UTC,44.461792,26.094923,"Strada Radu Beller 8, București, Romania",2022-12-02 15:29:30 +0000 UTC,44.43525,26.125618,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",3.54,24.35,RON
Bucharest,UberX,COMPLETED,2022-12-02 13:47:13 +0000 UTC,2022-12-02 13:52:22 +0000 UTC,44.440197,26.10849,"Strada Armand Călinescu 40, București 030167, Romania",2022-12-02 13:59:50 +0000 UTC,44.462013,26.094273,"Strada Locotenent Aviator Șerban Petrescu 6, București 061344, Romania",1.97,16.33,RON
Bucharest,UberX,COMPLETED,2022-12-02 10:21:21 +0000 UTC,2022-12-02 10:24:07 +0000 UTC,44.435375,26.125387,"Str. Popa Nan 62, București 030167, Romania",2022-12-02 10:28:04 +0000 UTC,44.438534,26.108229,"S.da Italiană 16, București 030167, Romania",1.18,16,RON
Bucharest,UberX,COMPLETED,2022-12-01 19:30:56 +0000 UTC,2022-12-01 19:33:57 +0000 UTC,44.362087,26.115139,"Drumul Binelui 246, București 042152, Romania",2022-12-01 19:52:30 +0000 UTC,44.435284,26.12571,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",6.33,26.45,RON
Bucharest,UberX,COMPLETED,2022-12-01 15:55:54 +0000 UTC,2022-12-01 15:58:49 +0000 UTC,44.392944,26.120573,"Intrarea Scorușului 4, București, Romania",2022-12-01 16:05:48 +0000 UTC,44.362324,26.115341,"Drumul Binelui 246, București 042152, Romania",2.42,16.66,RON
Bucharest,Comfort,COMPLETED,2022-12-01 12:17:57 +0000 UTC,2022-12-01 12:21:18 +0000 UTC,44.435204,26.125402,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-12-01 12:31:28 +0000 UTC,44.44289,26.097275,"Strada Nicolae Golescu 17, București 010285, Romania",2.17,19,RON
Bucharest,UberX,COMPLETED,2022-12-01 11:04:59 +0000 UTC,2022-12-01 11:07:53 +0000 UTC,44.42701,26.11541,"Bulevardul Unirii 47c, București 030825, Romania",2022-12-01 11:11:53 +0000 UTC,44.43531,26.12573,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",0.94,16.04,RON
Bucharest,UberX,COMPLETED,2022-12-01 10:02:31 +0000 UTC,2022-12-01 10:05:17 +0000 UTC,44.43522,26.12542,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-12-01 10:11:07 +0000 UTC,44.42631,26.11589,"Bulevardul Unirii 47c, București 030825, Romania",1.2,16,RON
Bucharest,UberX,COMPLETED,2022-11-30 09:27:01 +0000 UTC,2022-11-30 09:29:23 +0000 UTC,44.435238,26.125626,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-11-30 09:40:43 +0000 UTC,44.432854,26.097126,"Calea Victoriei 21, București 030167, Romania",2.04,16,RON
Bucharest,UberX,CANCELED,2022-11-29 15:52:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.4148,26.104565,"Bulevardul Tineretului, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.41593659,26.10445297,"Bulevardul Dimitrie Cantemir 27, București 040245, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-11-29 10:26:22 +0000 UTC,2022-11-29 10:27:59 +0000 UTC,44.454826,26.09313,"Strada Londra 23, București, Romania",2022-11-29 10:43:51 +0000 UTC,44.43998,26.108418,"UTI Business Center, Strada Vasile Lascăr 31, București 030167, Romania",2.27,16.27,RON
Bucharest,UberX,CANCELED,2022-11-29 07:35:28 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44283,26.104927,"Strada Icoanei 1, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.44505894,26.10637391,"Strada Dumbrava Roșie 16, București 030167, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-11-27 14:18:37 +0000 UTC,2022-11-27 14:22:20 +0000 UTC,44.362316,26.115326,"Drumul Binelui 246, București 042152, Romania",2022-11-27 14:43:39 +0000 UTC,44.435276,26.125635,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",6.08,31.07,RON
Bucharest,Select,COMPLETED,2022-11-27 10:53:09 +0000 UTC,2022-11-27 10:56:55 +0000 UTC,44.42692,26.134672,"Strada Dristorului 31, București, Romania",2022-11-27 11:13:14 +0000 UTC,44.362328,26.115362,"Drumul Binelui 246, București 042152, Romania",5.17,30.95,RON
Bucharest,UberX,CANCELED,2022-11-26 18:06:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.424706,26.048462,"Drumul Taberei 17, București 061344, Romania",1970-01-01 00:00:00 +0000 UTC,44.42353439,26.04299366,"Drumul Taberei 30, București, Romania",0,0,RON
Bucharest,Select,COMPLETED,2022-11-26 13:54:41 +0000 UTC,2022-11-26 13:57:22 +0000 UTC,44.4427,26.14993,"Șoseaua Iancului 130, București, Romania",2022-11-26 14:02:53 +0000 UTC,44.43541,26.12615,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.46,20,RON
Bucharest,UberX,COMPLETED,2022-11-26 08:32:49 +0000 UTC,2022-11-26 08:35:20 +0000 UTC,44.435246,26.125381,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-11-26 08:42:52 +0000 UTC,44.434055,26.098303,"Calea Victoriei 28, București 030167, Romania",1.78,14.5,RON
Bucharest,UberX,COMPLETED,2022-11-25 09:09:05 +0000 UTC,2022-11-25 09:14:09 +0000 UTC,44.43522,26.125408,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-11-25 09:26:19 +0000 UTC,44.43857,26.10814,"S.da Italiană 16, București 030167, Romania",1.13,16.92,RON
Bucharest,UberX,COMPLETED,2022-11-24 17:19:03 +0000 UTC,2022-11-24 17:23:50 +0000 UTC,44.421562,26.12685,"Calea Vitan 55-59, București 031282, Romania",2022-11-24 17:30:25 +0000 UTC,44.435295,26.125607,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.45,14.5,RON
Bucharest,UberX,CANCELED,2022-11-22 13:54:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.462788,26.08032,"DN1 14, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.46119237,26.08113217,"Şoseaua Pavel D. Kiseleff 8, București, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2022-11-22 11:24:18 +0000 UTC,2022-11-22 11:27:44 +0000 UTC,44.435215,26.12547,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2022-11-22 11:55:14 +0000 UTC,44.454796,26.09306,"Strada Londra 18, București 010651, Romania",4.05,22.73,RON
